Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Datetime,,,,,,
2024-09-05 14:55:00+00:00,461.3299865722656,461.3299865722656,462.25,461.30010986328125,461.95989990234375,552180
2024-09-05 15:00:00+00:00,460.4700012207031,460.4700012207031,461.5400085449219,459.760009765625,461.36199951171875,819746
2024-09-05 15:05:00+00:00,461.1700134277344,461.1700134277344,461.30999755859375,460.3500061035156,460.4599914550781,450695
2024-09-05 15:10:00+00:00,460.4800109863281,460.4800109863281,461.42999267578125,460.1199951171875,461.32000732421875,363163
2024-09-05 15:15:00+00:00,460.489990234375,460.489990234375,461.0899963378906,460.239990234375,460.4800109863281,260515
2024-09-05 15:20:00+00:00,459.86199951171875,459.86199951171875,460.67999267578125,459.5050048828125,460.5079040527344,436224
2024-09-05 15:25:00+00:00,458.54998779296875,458.54998779296875,459.95001220703125,458.4800109863281,459.8450012207031,767451
2024-09-05 15:30:00+00:00,458.4202880859375,458.4202880859375,458.82000732421875,457.9389953613281,458.5899963378906,549045
2024-09-05 15:35:00+00:00,459.0,459.0,459.32000732421875,458.3699951171875,458.3999938964844,477545
2024-09-05 15:40:00+00:00,458.82659912109375,458.82659912109375,459.3999938964844,458.67999267578125,458.95001220703125,265746
2024-09-05 15:45:00+00:00,458.8599853515625,458.8599853515625,459.4490051269531,458.70001220703125,458.94000244140625,246370
2024-09-05 15:50:00+00:00,458.7699890136719,458.7699890136719,459.3799133300781,458.489990234375,458.8699951171875,255854
2024-09-05 15:55:00+00:00,458.4100036621094,458.4100036621094,459.1000061035156,458.19000244140625,458.79998779296875,289602
2024-09-05 16:00:00+00:00,459.1700134277344,459.1700134277344,459.552490234375,458.32000732421875,458.3699951171875,479764
2024-09-05 16:05:00+00:00,459.7799987792969,459.7799987792969,460.0,459.0299987792969,459.1424865722656,301148
2024-09-05 16:10:00+00:00,459.0899963378906,459.0899963378906,459.7900085449219,458.73028564453125,459.7799987792969,259015
2024-09-05 16:15:00+00:00,459.3299865722656,459.3299865722656,459.3949890136719,458.75,459.1099853515625,217305
2024-09-05 16:20:00+00:00,459.989990234375,459.989990234375,460.0799865722656,459.2029113769531,459.2799987792969,328197
2024-09-05 16:25:00+00:00,460.4100036621094,460.4100036621094,460.5199890136719,459.9200134277344,459.9700012207031,348607
2024-09-05 16:30:00+00:00,460.2349853515625,460.2349853515625,460.5899963378906,460.0799865722656,460.4100036621094,368819
2024-09-05 16:35:00+00:00,460.1700134277344,460.1700134277344,460.4599914550781,460.0799865722656,460.25,159927
2024-09-05 16:40:00+00:00,460.6400146484375,460.6400146484375,460.8800048828125,460.19000244140625,460.19000244140625,215841
2024-09-05 16:45:00+00:00,460.1524963378906,460.1524963378906,460.6700134277344,460.0799865722656,460.6400146484375,171635
2024-09-05 16:50:00+00:00,459.9599914550781,459.9599914550781,460.239990234375,459.79998779296875,460.1700134277344,193028
2024-09-05 16:55:00+00:00,460.135009765625,460.135009765625,460.7349853515625,459.9200134277344,459.97698974609375,287890
2024-09-05 17:00:00+00:00,460.114990234375,460.114990234375,460.4800109863281,460.0249938964844,460.1099853515625,148387
2024-09-05 17:05:00+00:00,459.82000732421875,459.82000732421875,460.1199951171875,459.4700012207031,460.0799865722656,269496
2024-09-05 17:10:00+00:00,460.0,460.0,460.2200012207031,459.7699890136719,459.7699890136719,134988
2024-09-05 17:15:00+00:00,460.0450134277344,460.0450134277344,460.0799865722656,459.3299865722656,459.989990234375,229580
2024-09-05 17:20:00+00:00,460.05999755859375,460.05999755859375,460.05999755859375,459.75,459.9901123046875,111333
2024-09-05 17:25:00+00:00,459.1000061035156,459.1000061035156,460.0799865722656,459.0600891113281,459.9800109863281,180832
2024-09-05 17:30:00+00:00,459.739990234375,459.739990234375,459.7674865722656,459.04998779296875,459.0799865722656,159536
2024-09-05 17:35:00+00:00,460.2391052246094,460.2391052246094,460.6199951171875,459.739990234375,459.7799987792969,245778
2024-09-05 17:40:00+00:00,461.25,461.25,461.30999755859375,460.19500732421875,460.2200012207031,237961
2024-09-05 17:45:00+00:00,461.9200134277344,461.9200134277344,462.1099853515625,461.2200012207031,461.2900085449219,399508
2024-09-05 17:50:00+00:00,461.57000732421875,461.57000732421875,461.989990234375,461.510009765625,461.9200134277344,280052
2024-09-05 17:55:00+00:00,462.05499267578125,462.05499267578125,462.0799865722656,461.5299987792969,461.57000732421875,417969
2024-09-05 18:00:00+00:00,461.8399963378906,461.8399963378906,462.3999938964844,461.54998779296875,462.0899963378906,304174
2024-09-05 18:05:00+00:00,461.89990234375,461.89990234375,462.0400085449219,461.6700134277344,461.80999755859375,178262
2024-09-05 18:10:00+00:00,461.57000732421875,461.57000732421875,462.1000061035156,461.5,461.8699951171875,187186
2024-09-05 18:15:00+00:00,461.9599914550781,461.9599914550781,462.2200012207031,461.45001220703125,461.57000732421875,279172
2024-09-05 18:20:00+00:00,461.68011474609375,461.68011474609375,462.20001220703125,461.6199951171875,461.9800109863281,203439
2024-09-05 18:25:00+00:00,461.54998779296875,461.54998779296875,461.7300109863281,461.3399963378906,461.68499755859375,244691
2024-09-05 18:30:00+00:00,461.6400146484375,461.6400146484375,461.92999267578125,461.5,461.54998779296875,241726
2024-09-05 18:35:00+00:00,461.7699890136719,461.7699890136719,462.07000732421875,461.4599914550781,461.6400146484375,173488
2024-09-05 18:40:00+00:00,461.69000244140625,461.69000244140625,461.9100036621094,461.42999267578125,461.75,137576
2024-09-05 18:45:00+00:00,462.010009765625,462.010009765625,462.10321044921875,461.67999267578125,461.69000244140625,384523
2024-09-05 18:50:00+00:00,461.95001220703125,461.95001220703125,462.7200012207031,461.7699890136719,462.010009765625,280590
2024-09-05 18:55:00+00:00,461.5,461.5,462.04998779296875,461.4425964355469,461.92999267578125,140345
2024-09-05 19:00:00+00:00,461.3301086425781,461.3301086425781,461.5299987792969,460.95001220703125,461.5299987792969,309364
2024-09-05 19:05:00+00:00,461.2200012207031,461.2200012207031,461.44000244140625,461.0400085449219,461.3599853515625,148256
2024-09-05 19:10:00+00:00,460.8511047363281,460.8511047363281,461.2250061035156,460.79998779296875,461.2200012207031,342900
2024-09-05 19:15:00+00:00,460.17999267578125,460.17999267578125,460.9075012207031,459.4599914550781,460.8900146484375,522117
2024-09-05 19:20:00+00:00,460.4700012207031,460.4700012207031,460.5039978027344,459.9800109863281,460.1700134277344,271756
2024-09-05 19:25:00+00:00,460.8599853515625,460.8599853515625,461.0400085449219,460.4200134277344,460.4649963378906,251730
2024-09-05 19:30:00+00:00,461.6600036621094,461.6600036621094,461.7007141113281,460.82000732421875,460.8699951171875,319797
2024-09-05 19:35:00+00:00,460.8599853515625,460.8599853515625,461.6600036621094,460.7699890136719,461.6600036621094,278530
2024-09-05 19:40:00+00:00,459.8500061035156,459.8500061035156,460.8399963378906,459.6499938964844,460.80999755859375,415879
2024-09-05 19:45:00+00:00,460.1600036621094,460.1600036621094,460.3299865722656,459.55999755859375,459.8699951171875,447250
2024-09-05 19:50:00+00:00,460.2200012207031,460.2200012207031,460.45001220703125,459.3299865722656,460.1700134277344,693338
2024-09-05 19:55:00+00:00,461.1400146484375,461.1400146484375,461.1400146484375,460.0,460.2099914550781,1184459
2024-09-06 13:30:00+00:00,459.989990234375,459.989990234375,461.2200012207031,459.2699890136719,461.0400085449219,4046951
2024-09-06 13:35:00+00:00,457.5299987792969,457.5299987792969,460.69000244140625,457.3800048828125,460.04998779296875,1243085
2024-09-06 13:40:00+00:00,458.3500061035156,458.3500061035156,458.7499084472656,456.3699951171875,457.5199890136719,1117691
2024-09-06 13:45:00+00:00,457.8999938964844,457.8999938964844,458.82000732421875,457.8262023925781,458.3699035644531,553259
2024-09-06 13:50:00+00:00,456.63800048828125,456.63800048828125,458.1299133300781,456.54998779296875,457.8900146484375,732175
2024-09-06 13:55:00+00:00,455.8500061035156,455.8500061035156,457.6099853515625,455.739990234375,456.6499938964844,790315
2024-09-06 14:00:00+00:00,456.05999755859375,456.05999755859375,456.3900146484375,455.0,455.8800048828125,1019192
2024-09-06 14:05:00+00:00,456.29998779296875,456.29998779296875,456.87799072265625,455.5299987792969,456.0899963378906,670312
2024-09-06 14:10:00+00:00,455.6600036621094,455.6600036621094,456.7699890136719,454.93011474609375,456.32000732421875,750812
2024-09-06 14:15:00+00:00,456.0400085449219,456.0400085449219,456.0799865722656,455.2200012207031,455.69000244140625,585584
2024-09-06 14:20:00+00:00,454.3999938964844,454.3999938964844,456.29998779296875,454.3800048828125,455.989990234375,685122
2024-09-06 14:25:00+00:00,453.3399963378906,453.3399963378906,454.4800109863281,453.30999755859375,454.3999938964844,1094222
2024-09-06 14:30:00+00:00,452.6400146484375,452.6400146484375,453.79998779296875,452.55999755859375,453.3399963378906,804924
2024-09-06 14:35:00+00:00,452.7699890136719,452.7699890136719,453.20001220703125,452.2699890136719,452.6600036621094,791502
2024-09-06 14:40:00+00:00,451.1300048828125,451.1300048828125,452.7900085449219,451.07000732421875,452.760009765625,926419
2024-09-06 14:45:00+00:00,450.8599853515625,450.8599853515625,451.6700134277344,450.8299865722656,451.1700134277344,664982
2024-09-06 14:50:00+00:00,450.25,450.25,451.1499938964844,450.2300109863281,450.8500061035156,695409
2024-09-06 14:55:00+00:00,450.7298889160156,450.7298889160156,450.8299865722656,450.0,450.239990234375,819847
2024-09-06 15:00:00+00:00,451.30999755859375,451.30999755859375,453.3900146484375,450.6000061035156,450.7300109863281,2022929
2024-09-06 15:05:00+00:00,450.739990234375,450.739990234375,452.010009765625,450.5299987792969,451.32000732421875,1033437
2024-09-06 15:10:00+00:00,451.17999267578125,451.17999267578125,451.3800048828125,450.5799865722656,450.739990234375,572360
2024-09-06 15:15:00+00:00,449.739990234375,449.739990234375,451.3053894042969,449.4100036621094,451.0799865722656,686682
2024-09-06 15:20:00+00:00,450.29998779296875,450.29998779296875,450.7300109863281,449.54998779296875,449.75,598150
2024-09-06 15:25:00+00:00,450.0299987792969,450.0299987792969,450.4670104980469,449.8525085449219,450.260009765625,341132
2024-09-06 15:30:00+00:00,450.5350036621094,450.5350036621094,451.11749267578125,449.960205078125,450.0400085449219,683717
2024-09-06 15:35:00+00:00,450.1600036621094,450.1600036621094,450.6000061035156,449.70001220703125,450.510009765625,597097
2024-09-06 15:40:00+00:00,449.5899963378906,449.5899963378906,450.25,449.5,449.989990234375,334212
2024-09-06 15:45:00+00:00,449.3273010253906,449.3273010253906,449.6700134277344,448.8699951171875,449.57000732421875,632289
2024-09-06 15:50:00+00:00,449.3800048828125,449.3800048828125,449.489990234375,448.5712890625,449.29998779296875,487699
2024-09-06 15:55:00+00:00,448.989990234375,448.989990234375,449.7300109863281,448.95001220703125,449.375,448222
2024-09-06 16:00:00+00:00,448.8699951171875,448.8699951171875,449.3699951171875,448.7200012207031,448.9800109863281,761028
2024-09-06 16:05:00+00:00,449.30499267578125,449.30499267578125,449.6300048828125,448.7200012207031,448.8550109863281,338587
2024-09-06 16:10:00+00:00,449.1600036621094,449.1600036621094,449.6000061035156,448.9599914550781,449.31500244140625,242573
2024-09-06 16:15:00+00:00,448.9729919433594,448.9729919433594,449.3599853515625,448.79998779296875,449.1600036621094,436706
2024-09-06 16:20:00+00:00,449.3017883300781,449.3017883300781,449.42999267578125,448.7799987792969,448.9949951171875,221906
2024-09-06 16:25:00+00:00,448.66009521484375,448.66009521484375,449.6000061035156,448.6400146484375,449.32000732421875,299113
2024-09-06 16:30:00+00:00,449.489990234375,449.489990234375,449.5299987792969,448.54998779296875,448.6700134277344,456925
2024-09-06 16:35:00+00:00,448.8999938964844,448.8999938964844,449.8299865722656,448.7799987792969,449.42999267578125,379824
2024-09-06 16:40:00+00:00,449.260009765625,449.260009765625,449.3399963378906,448.54998779296875,448.8599853515625,243390
2024-09-06 16:45:00+00:00,448.5400085449219,448.5400085449219,449.2958984375,448.30999755859375,449.25,282221
2024-09-06 16:50:00+00:00,448.3999938964844,448.3999938964844,448.75,448.2300109863281,448.5400085449219,426356
2024-09-06 16:55:00+00:00,448.69989013671875,448.69989013671875,448.9599914550781,448.19000244140625,448.3900146484375,245585
2024-09-06 17:00:00+00:00,449.1400146484375,449.1400146484375,449.32000732421875,448.4100036621094,448.69049072265625,275564
2024-09-06 17:05:00+00:00,449.93499755859375,449.93499755859375,450.1000061035156,448.989990234375,449.1499938964844,336725
2024-09-06 17:10:00+00:00,450.260009765625,450.260009765625,450.3999938964844,449.8299865722656,449.9200134277344,337098
2024-09-06 17:15:00+00:00,450.1099853515625,450.1099853515625,450.3900146484375,449.9599914550781,450.239990234375,267995
2024-09-06 17:20:00+00:00,450.9200134277344,450.9200134277344,450.9700012207031,450.0450134277344,450.07000732421875,298234
2024-09-06 17:25:00+00:00,449.7099914550781,449.7099914550781,451.0,449.6600036621094,450.9100036621094,394971
2024-09-06 17:30:00+00:00,449.7049865722656,449.7049865722656,449.9200134277344,449.4425048828125,449.69000244140625,266456
2024-09-06 17:35:00+00:00,449.20001220703125,449.20001220703125,449.7200012207031,449.0806884765625,449.7200012207031,212005
2024-09-06 17:40:00+00:00,448.8999938964844,448.8999938964844,449.2799987792969,448.7900085449219,449.17999267578125,283979
2024-09-06 17:45:00+00:00,449.010009765625,449.010009765625,449.1199951171875,448.67999267578125,448.8999938964844,392607
2024-09-06 17:50:00+00:00,449.2200012207031,449.2200012207031,449.29998779296875,448.7398986816406,448.94000244140625,177391
2024-09-06 17:55:00+00:00,449.29998779296875,449.29998779296875,449.75,449.2200012207031,449.260009765625,346192
2024-09-06 18:00:00+00:00,448.74530029296875,448.74530029296875,449.57000732421875,448.6600036621094,449.3599853515625,236352
2024-09-06 18:05:00+00:00,448.71990966796875,448.71990966796875,448.8800048828125,448.54998779296875,448.70001220703125,198655
2024-09-06 18:10:00+00:00,448.8299865722656,448.8299865722656,449.1199951171875,448.5799865722656,448.6449890136719,399352
2024-09-06 18:15:00+00:00,448.5899963378906,448.5899963378906,449.04998779296875,448.4800109863281,448.8399963378906,200383
2024-09-06 18:20:00+00:00,448.45001220703125,448.45001220703125,448.9700012207031,448.3399963378906,448.5799865722656,297416
2024-09-06 18:25:00+00:00,448.80999755859375,448.80999755859375,448.9100036621094,448.25,448.44000244140625,435079
2024-09-06 18:30:00+00:00,448.6600036621094,448.6600036621094,449.0299987792969,448.5,448.82000732421875,212198
2024-09-06 18:35:00+00:00,448.75,448.75,448.8080139160156,448.5050048828125,448.69000244140625,283156
2024-09-06 18:40:00+00:00,449.29998779296875,449.29998779296875,449.37750244140625,448.6499938964844,448.7550048828125,206806
2024-09-06 18:45:00+00:00,449.1593933105469,449.1593933105469,449.3161926269531,448.72100830078125,449.2799987792969,220080
2024-09-06 18:50:00+00:00,449.3900146484375,449.3900146484375,449.4100036621094,448.7799987792969,449.19000244140625,238250
2024-09-06 18:55:00+00:00,449.42498779296875,449.42498779296875,449.739501953125,449.28070068359375,449.3800048828125,302104
2024-09-06 19:00:00+00:00,449.9800109863281,449.9800109863281,450.05999755859375,449.3800048828125,449.44000244140625,365428
2024-09-06 19:05:00+00:00,450.1300048828125,450.1300048828125,450.3299865722656,449.739990234375,449.94000244140625,335406
2024-09-06 19:10:00+00:00,449.8999938964844,449.8999938964844,450.3699035644531,449.75,450.1600036621094,344023
2024-09-06 19:15:00+00:00,449.7850036621094,449.7850036621094,450.1549987792969,449.739990234375,449.92498779296875,382158
2024-09-06 19:20:00+00:00,450.1300964355469,450.1300964355469,450.3500061035156,449.7200012207031,449.7850036621094,292523
2024-09-06 19:25:00+00:00,450.1600036621094,450.1600036621094,450.67999267578125,450.07000732421875,450.1600036621094,345245
2024-09-06 19:30:00+00:00,450.04998779296875,450.04998779296875,450.2200012207031,449.7699890136719,450.1700134277344,385571
2024-09-06 19:35:00+00:00,449.489990234375,449.489990234375,450.1600036621094,449.2799987792969,450.07000732421875,488597
2024-09-06 19:40:00+00:00,449.3599853515625,449.3599853515625,449.8999938964844,449.3299865722656,449.4700012207031,546423
2024-09-06 19:45:00+00:00,450.32000732421875,450.32000732421875,450.44500732421875,449.3500061035156,449.3500061035156,718726
2024-09-06 19:50:00+00:00,449.1700134277344,449.1700134277344,450.6700134277344,448.82000732421875,450.32000732421875,1437149
2024-09-06 19:55:00+00:00,448.8699951171875,448.8699951171875,449.1499938964844,448.32000732421875,449.1499938964844,4141903
2024-09-09 13:30:00+00:00,453.69000244140625,453.69000244140625,453.91461181640625,452.4649963378906,453.1199951171875,2488145
2024-09-09 13:35:00+00:00,453.79998779296875,453.79998779296875,454.1097106933594,453.2699890136719,453.6650085449219,666962
2024-09-09 13:40:00+00:00,453.5899963378906,453.5899963378906,453.94500732421875,453.20001220703125,453.80999755859375,664927
2024-09-09 13:45:00+00:00,453.2799987792969,453.2799987792969,453.8999938964844,453.2099914550781,453.5899963378906,825362
2024-09-09 13:50:00+00:00,453.7701110839844,453.7701110839844,454.45001220703125,453.2699890136719,453.2799987792969,754311
2024-09-09 13:55:00+00:00,454.44000244140625,454.44000244140625,454.635009765625,453.7699890136719,453.7799987792969,520808
2024-09-09 14:00:00+00:00,454.15008544921875,454.15008544921875,454.55999755859375,454.0799865722656,454.4599914550781,284417
2024-09-09 14:05:00+00:00,454.2300109863281,454.2300109863281,454.3699951171875,453.6000061035156,454.0899963378906,329756
2024-09-09 14:10:00+00:00,454.7349853515625,454.7349853515625,455.239990234375,454.260009765625,454.2699890136719,729212
2024-09-09 14:15:00+00:00,453.5899963378906,453.5899963378906,454.7799987792969,453.2200012207031,454.7200012207031,470115
2024-09-09 14:20:00+00:00,453.1499938964844,453.1499938964844,453.70001220703125,452.8599853515625,453.6099853515625,631246
2024-09-09 14:25:00+00:00,452.8699951171875,452.8699951171875,453.2900085449219,452.6600036621094,453.1400146484375,505985
2024-09-09 14:30:00+00:00,451.9200134277344,451.9200134277344,452.8599853515625,451.5199890136719,452.8599853515625,681855
2024-09-09 14:35:00+00:00,451.30938720703125,451.30938720703125,452.1700134277344,451.1199951171875,451.92999267578125,530860
2024-09-09 14:40:00+00:00,451.0950012207031,451.0950012207031,451.6400146484375,451.010009765625,451.3037109375,356980
2024-09-09 14:45:00+00:00,451.3999938964844,451.3999938964844,451.3999938964844,450.9119873046875,451.1099853515625,518621
2024-09-09 14:50:00+00:00,451.62701416015625,451.62701416015625,451.75,451.17498779296875,451.3699951171875,354353
2024-09-09 14:55:00+00:00,450.3399963378906,450.3399963378906,451.8599853515625,450.32000732421875,451.6000061035156,566605
2024-09-09 15:00:00+00:00,450.87750244140625,450.87750244140625,451.1499938964844,450.07000732421875,450.3399963378906,379230
2024-09-09 15:05:00+00:00,450.7900085449219,450.7900085449219,451.2486877441406,450.7900085449219,450.8599853515625,343536
2024-09-09 15:10:00+00:00,450.1600036621094,450.1600036621094,450.8299865722656,449.8233947753906,450.8299865722656,392867
2024-09-09 15:15:00+00:00,450.29998779296875,450.29998779296875,450.46990966796875,449.92999267578125,450.125,204381
2024-09-09 15:20:00+00:00,450.7900085449219,450.7900085449219,450.80999755859375,450.0899963378906,450.3399963378906,232902
2024-09-09 15:25:00+00:00,451.5545959472656,451.5545959472656,451.6199951171875,450.6400146484375,450.7799987792969,222815
2024-09-09 15:30:00+00:00,452.07000732421875,452.07000732421875,452.20001220703125,451.3900146484375,451.6300048828125,364228
2024-09-09 15:35:00+00:00,452.2550048828125,452.2550048828125,452.2699890136719,451.6300964355469,452.0809020996094,194899
2024-09-09 15:40:00+00:00,452.1400146484375,452.1400146484375,452.5350036621094,452.0299987792969,452.2533874511719,892599
2024-09-09 15:45:00+00:00,452.6400146484375,452.6400146484375,452.6600036621094,451.9800109863281,452.1400146484375,197718
2024-09-09 15:50:00+00:00,452.8599853515625,452.8599853515625,452.927001953125,452.3900146484375,452.6400146484375,271006
2024-09-09 15:55:00+00:00,453.3900146484375,453.3900146484375,453.4100036621094,452.8403015136719,452.8403015136719,482370
2024-09-09 16:00:00+00:00,453.7149963378906,453.7149963378906,453.9075012207031,453.1199951171875,453.3900146484375,267688
2024-09-09 16:05:00+00:00,453.5799865722656,453.5799865722656,453.7900085449219,453.2699890136719,453.7300109863281,302808
2024-09-09 16:10:00+00:00,453.3999938964844,453.3999938964844,453.7799987792969,453.3599853515625,453.7701110839844,194819
2024-09-09 16:15:00+00:00,453.8450012207031,453.8450012207031,453.8450012207031,453.3599853515625,453.44000244140625,127225
2024-09-09 16:20:00+00:00,453.9549865722656,453.9549865722656,454.06500244140625,453.70001220703125,453.79998779296875,390722
2024-09-09 16:25:00+00:00,454.1820068359375,454.1820068359375,454.2799987792969,453.8500061035156,453.95928955078125,201349
2024-09-09 16:30:00+00:00,454.4299011230469,454.4299011230469,454.4399108886719,454.1000061035156,454.1969909667969,194238
2024-09-09 16:35:00+00:00,454.18499755859375,454.18499755859375,454.6000061035156,453.94000244140625,454.35101318359375,288210
2024-09-09 16:40:00+00:00,454.6400146484375,454.6400146484375,454.8299865722656,454.1400146484375,454.19000244140625,271929
2024-09-09 16:45:00+00:00,454.82000732421875,454.82000732421875,454.9549865722656,454.6499938964844,454.6600036621094,267337
2024-09-09 16:50:00+00:00,454.989990234375,454.989990234375,455.19000244140625,454.80621337890625,454.80999755859375,398106
2024-09-09 16:55:00+00:00,455.0205078125,455.0205078125,455.1596984863281,454.8800048828125,454.989990234375,290768
2024-09-09 17:00:00+00:00,455.0400085449219,455.0400085449219,455.25,454.7300109863281,455.010009765625,306067
2024-09-09 17:05:00+00:00,455.32000732421875,455.32000732421875,455.385986328125,455.0199890136719,455.0199890136719,519650
2024-09-09 17:10:00+00:00,455.1600036621094,455.1600036621094,455.45989990234375,455.05999755859375,455.3500061035156,196170
2024-09-09 17:15:00+00:00,455.2699890136719,455.2699890136719,455.4599914550781,454.92999267578125,455.1400146484375,248986
2024-09-09 17:20:00+00:00,454.92999267578125,454.92999267578125,455.3299865722656,454.90130615234375,455.2099914550781,295241
2024-09-09 17:25:00+00:00,455.1199951171875,455.1199951171875,455.25,454.9164123535156,454.9164123535156,322537
2024-09-09 17:30:00+00:00,454.3009033203125,454.3009033203125,455.1000061035156,454.1499938964844,455.05999755859375,388204
2024-09-09 17:35:00+00:00,454.80499267578125,454.80499267578125,454.92999267578125,454.19000244140625,454.30999755859375,178787
2024-09-09 17:40:00+00:00,453.5199890136719,453.5199890136719,454.96099853515625,453.5,454.79998779296875,372545
2024-09-09 17:45:00+00:00,454.2207946777344,454.2207946777344,454.3099060058594,453.3800048828125,453.55999755859375,241813
2024-09-09 17:50:00+00:00,453.9599914550781,453.9599914550781,454.3800048828125,453.94000244140625,454.19000244140625,118135
2024-09-09 17:55:00+00:00,453.2749938964844,453.2749938964844,454.0899963378906,453.07000732421875,453.92999267578125,173844
2024-09-09 18:00:00+00:00,452.7703857421875,452.7703857421875,453.34991455078125,452.6600036621094,453.2149963378906,326543
2024-09-09 18:05:00+00:00,452.8800048828125,452.8800048828125,452.927490234375,452.5837097167969,452.80999755859375,294619
2024-09-09 18:10:00+00:00,452.4750061035156,452.4750061035156,452.8900146484375,452.4750061035156,452.8800048828125,191809
2024-09-09 18:15:00+00:00,452.7799987792969,452.7799987792969,452.92999267578125,452.32000732421875,452.4700012207031,370678
2024-09-09 18:20:00+00:00,452.6650085449219,452.6650085449219,452.82000732421875,452.2799987792969,452.79998779296875,227494
2024-09-09 18:25:00+00:00,452.2799987792969,452.2799987792969,452.989990234375,452.20001220703125,452.68499755859375,353083
2024-09-09 18:30:00+00:00,452.5199890136719,452.5199890136719,452.5899963378906,451.95001220703125,452.27899169921875,257233
2024-09-09 18:35:00+00:00,451.7799987792969,451.7799987792969,452.67999267578125,451.55999755859375,452.5799865722656,287412
2024-09-09 18:40:00+00:00,452.5299987792969,452.5299987792969,452.6000061035156,451.6300048828125,451.7300109863281,646133
2024-09-09 18:45:00+00:00,452.5899963378906,452.5899963378906,452.80999755859375,452.4700012207031,452.5299987792969,256290
2024-09-09 18:50:00+00:00,452.489990234375,452.489990234375,452.8599853515625,452.3299865722656,452.5799865722656,180871
2024-09-09 18:55:00+00:00,452.4700012207031,452.4700012207031,452.6000061035156,452.2900085449219,452.4700012207031,164277
2024-09-09 19:00:00+00:00,451.9800109863281,451.9800109863281,452.4800109863281,451.92999267578125,452.4200134277344,206602
2024-09-09 19:05:00+00:00,452.6000061035156,452.6000061035156,452.6199951171875,451.8999938964844,451.9200134277344,188432
2024-09-09 19:10:00+00:00,452.30999755859375,452.30999755859375,452.6199951171875,452.2099914550781,452.5849914550781,171148
2024-09-09 19:15:00+00:00,452.3599853515625,452.3599853515625,452.6700134277344,452.2699890136719,452.2900085449219,406268
2024-09-09 19:20:00+00:00,452.55999755859375,452.55999755859375,452.55999755859375,451.9700012207031,452.375,254069
2024-09-09 19:25:00+00:00,453.4599914550781,453.4599914550781,453.4800109863281,452.4800109863281,452.5199890136719,363058
2024-09-09 19:30:00+00:00,453.45001220703125,453.45001220703125,453.8900146484375,453.30999755859375,453.44000244140625,342269
2024-09-09 19:35:00+00:00,453.46099853515625,453.46099853515625,453.8699951171875,453.3599853515625,453.4700012207031,229152
2024-09-09 19:40:00+00:00,453.7561950683594,453.7561950683594,454.0199890136719,453.4700012207031,453.489990234375,167074
2024-09-09 19:45:00+00:00,453.6969909667969,453.6969909667969,453.92230224609375,453.3999938964844,453.7200012207031,281817
2024-09-09 19:50:00+00:00,453.6199951171875,453.6199951171875,454.07000732421875,452.8599853515625,453.760009765625,499489
2024-09-09 19:55:00+00:00,454.510009765625,454.510009765625,454.7200012207031,453.6199951171875,453.6499938964844,1375772
2024-09-10 13:30:00+00:00,456.7200012207031,456.7200012207031,457.82000732421875,456.010009765625,456.5920104980469,1961838
